image,total_calories,total_fat,total_carb,total_protein,total_mass
dish_1559238481.png,59.689999,0.127,15.24,1.143,127.0
dish_1561578775.png,295.148987,10.434,37.185001,12.432,111.0
dish_1564514997.png,381.110779,25.977457,40.343685,31.071066,396.0
dish_1568319725.png,111.637299,11.509647,2.241285,0.581418,59.0
dish_1558029230.png,88.549995,0.115,19.550001,2.3,115.0
dish_1562181285.png,796.922119,57.774529,17.129475,51.892128,324.0
dish_1562010130.png,638.187561,37.53344,28.654207,47.262806,376.0
dish_1566849862.png,77.049995,7.169,4.221,0.536,67.0
dish_1565728634.png,436.406616,15.944897,41.951988,31.455549,418.0
dish_1563391922.png,24.440001,0.381333,4.541334,1.525333,104.0
dish_1564429235.png,479.757751,27.632151,26.621544,40.751778,253.0
dish_1562096343.png,6.2,0.0,1.24,0.62,62.0
dish_1561654707.png,199.800003,14.85,2.16,13.5,135.0
dish_1561753075.png,945.670715,47.436813,46.316841,82.687485,668.0
dish_1567022338.png,507.243011,16.4,19.279001,69.154999,463.0
dish_1558724959.png,581.441956,36.466,57.004002,21.298,426.0
dish_1559678651.png,107.856659,9.32781,7.949951,10.966075,122.0
dish_1561392459.png,395.225983,28.110001,11.667999,23.690001,275.0
dish_1558640849.png,105.23999,0.534,27.059999,1.74,238.0
dish_1561134156.png,118.540001,0.342,28.776001,1.696,220.0
dish_1559245697.png,163.716354,2.007221,36.953289,3.405009,289.0
dish_1563306392.png,477.465118,13.979971,5.710499,77.775475,288.0
dish_1564675157.png,208.928787,4.172829,42.405174,2.354732,284.0
dish_1567801468.png,86.239998,4.116,8.428,6.272,196.0
dish_1561491210.png,251.097473,18.868792,23.314337,22.313339,276.0
dish_1560799368.png,108.403069,6.012894,1.962151,10.820528,53.0
dish_1559239753.png,26.545507,0.638884,5.326569,0.479778,54.0
dish_1567785223.png,487.712494,35.621967,13.794291,27.389,261.0
dish_1558724723.png,39.200001,0.448,7.84,2.688,112.0
dish_1566414754.png,755.496277,33.023949,28.348515,98.857841,533.0
dish_1562702355.png,68.882935,5.822042,3.473425,1.640872,99.0
dish_1560798785.png,379.652008,14.433999,44.389,20.939999,310.0
dish_1562012076.png,525.973816,5.869118,100.683945,15.518004,438.0
dish_1568316085.png,378.53714,25.866344,7.767013,29.707369,258.0
dish_1566847431.png,101.240509,1.923067,17.232075,3.76984,90.0
dish_1568649430.png,363.658203,20.152399,30.648777,16.012787,327.0
dish_1562872223.png,306.862701,8.376755,10.477843,47.902866,468.0
dish_1558641391.png,19.719999,0.116,4.64,0.464,58.0
dish_1558722398.png,83.719994,0.322,22.540001,0.483,161.0
dish_1561148021.png,361.765411,19.948797,23.611561,22.204132,216.0
dish_1559149650.png,26.24,0.128,6.4,0.576,64.0
dish_1561665065.png,387.798126,15.23173,14.161219,47.426922,303.0
dish_1559245848.png,59.689999,0.127,15.24,1.143,127.0
dish_1562861103.png,94.607872,9.75394,1.899394,0.492727,50.0
dish_1562872914.png,135.399673,15.276352,5.087451,15.873218,124.0
dish_1565117990.png,582.0,12.681999,31.670002,80.834999,380.0
dish_1563823292.png,450.546722,29.3622,7.701827,39.78804,208.0
dish_1564428404.png,113.751038,9.80839,6.298835,1.598034,104.0
dish_1559240987.png,25.070757,0.60339,5.030649,0.453124,51.0
dish_1562168399.png,128.709991,0.449,32.619999,1.421,243.0
dish_1558721323.png,31.620001,0.186,7.44,0.744,93.0
dish_1564774773.png,50.136581,2.546341,6.146341,2.107317,90.0
dish_1565898158.png,240.425751,10.293161,10.249402,25.324493,194.0
dish_1563468269.png,129.01001,0.56,32.762001,1.768,302.0
dish_1563910106.png,101.457962,7.423245,8.096603,1.529208,84.0
dish_1563481061.png,541.200073,29.770956,34.385365,32.6689,350.0
dish_1562949242.png,139.558533,6.642195,14.655806,5.404878,119.0
dish_1560368738.png,174.248901,13.005788,13.16204,4.392478,225.0
dish_1562605352.png,242.068939,16.78414,6.608414,16.307085,195.0
dish_1558723512.png,15.99,0.078,3.9,0.351,39.0
dish_1564000417.png,340.35199,12.032,42.880001,14.336,128.0
dish_1558028057.png,151.479996,11.759999,0.392,10.360001,28.0
dish_1560368815.png,400.337677,33.12727,21.281317,11.468402,442.0
dish_1561060531.png,162.078995,4.101,26.291,6.733,177.0
dish_1559841061.png,96.389999,4.865,6.256,7.182,99.0
dish_1562945851.png,91.26532,2.278645,17.553192,1.74,150.0
dish_1566851198.png,463.047455,21.119635,42.903687,25.897209,342.0
dish_1565640894.png,464.892029,18.178001,20.476002,55.195004,422.0
dish_1562602888.png,209.382294,5.792155,21.429251,18.706215,343.0
dish_1563294465.png,116.949997,0.391,30.293999,1.414,237.0
dish_1564000202.png,396.190979,14.006,49.915001,16.688,149.0
dish_1562184628.png,444.01001,32.879997,0.602,35.41,121.0
dish_1564590254.png,248.535843,3.610219,54.172783,3.239488,432.0
dish_1562873790.png,75.70845,7.156705,2.772813,1.021574,75.0
dish_1563897395.png,135.913651,2.611512,26.800489,2.887805,233.0
dish_1565035746.png,43.099998,0.369,9.01,2.409,149.0
dish_1566835641.png,312.766815,2.569756,14.950245,48.643902,546.0
dish_1562788760.png,331.324493,23.029417,6.902499,33.741703,178.0
dish_1564083534.png,309.061981,18.611,13.395,24.459997,307.0
dish_1567024066.png,228.673996,8.084,28.810001,9.632,86.0
dish_1566331828.png,349.583069,11.754175,20.38279,41.194607,306.0
dish_1562862493.png,198.320007,14.74,2.144,13.400001,134.0
dish_1558629677.png,73.839996,0.284,19.879999,0.426,142.0
dish_1562007866.png,497.861359,15.249501,62.604572,28.075634,465.0
dish_1562008549.png,417.129517,12.240784,55.659386,22.356302,405.0
dish_1560527070.png,53.129997,0.069,11.73,1.38,69.0
dish_1561753623.png,159.310791,7.950614,5.45206,15.11546,149.0
dish_1566588066.png,566.233398,22.180496,48.054741,43.871033,562.0
dish_1561662216.png,300.794281,12.387489,28.21829,18.63397,193.0
dish_1565033220.png,908.60498,59.342999,19.202002,76.664001,578.0
dish_1558636868.png,46.248001,3.96,1.816,1.792,8.0
dish_1564685406.png,367.6474,26.060642,7.318961,26.831778,192.0
dish_1559244598.png,250.919998,12.75,33.149998,2.601,51.0
dish_1562700685.png,24.200001,0.33,3.63,3.41,110.0
dish_1561746876.png,149.435959,7.581682,3.307017,15.599369,84.0
dish_1559585533.png,12.95,0.148,2.59,0.888,37.0
dish_1567538263.png,70.70092,4.997894,5.491088,1.873404,56.0
dish_1565711083.png,178.529999,13.86,0.462,12.21,33.0
dish_1561577119.png,128.312988,5.446,13.174001,7.424,78.0
dish_1563389079.png,50.428173,0.961533,10.105691,1.918856,119.0
dish_1561578373.png,164.49585,7.536766,17.891659,7.000702,132.0
dish_1565123783.png,93.064995,3.29,11.725,3.92,35.0
dish_1562701956.png,6.84,0.076,1.482,0.342,38.0
dish_1562947020.png,533.117126,40.118572,5.280429,35.67857,333.0
dish_1559849412.png,352.641022,30.195,13.847,13.664001,61.0
dish_1566501012.png,132.87999,10.555,10.811,1.843,160.0
dish_1558372525.png,242.802002,20.790001,9.534,9.408,42.0
dish_1559849497.png,521.433044,30.552,58.438999,15.014,340.0
dish_1562949467.png,24.655609,1.896585,1.545366,1.053658,72.0
dish_1563823359.png,641.700317,33.413414,11.550248,72.452301,333.0
dish_1559751801.png,451.635986,22.040001,32.778,29.228001,343.0
dish_1562611680.png,326.888977,19.411798,24.775015,16.028036,256.0
dish_1562947436.png,282.382019,14.62,28.053999,11.22,242.0
dish_1562789240.png,361.555603,18.029551,21.636833,26.509659,154.0
dish_1561752535.png,358.001984,18.121077,21.717422,28.101458,307.0
dish_1562777566.png,263.003998,3.528,46.619999,10.92,84.0
dish_1562945499.png,454.508362,11.256931,65.264664,26.271181,625.0
dish_1559239256.png,60.16,0.128,15.36,1.152,128.0
dish_1558640238.png,22.68,0.252,4.914,1.134,126.0
dish_1561749664.png,288.197937,14.621815,6.377819,30.084497,162.0
dish_1561741063.png,132.300003,5.805,4.59,14.85,135.0
dish_1561580608.png,20.25,0.243,4.05,1.458,81.0
dish_1561739649.png,208.233551,3.843097,39.756126,8.455999,388.0
dish_1563205877.png,56.0,3.5,1.05,4.9,35.0
dish_1558721931.png,13.25,0.159,2.65,0.954,53.0
dish_1558636388.png,24.0,0.288,4.8,1.728,96.0
dish_1563827110.png,220.044998,7.731999,29.045002,10.210001,217.0
dish_1564689219.png,506.847046,28.081553,44.726837,27.231215,474.0
dish_1559848929.png,189.292007,0.494,49.501999,1.697,321.0
dish_1562789207.png,146.244995,5.17,18.425001,6.16,55.0
dish_1558630072.png,294.427002,13.952,42.058998,7.917001,295.0
dish_1565640842.png,307.429993,5.363,14.953,48.435001,329.0
dish_1568305198.png,311.354004,23.042,2.542,23.862001,82.0
dish_1559578599.png,229.97998,9.825,25.422001,10.045,193.0
dish_1561574479.png,363.61377,18.486538,25.268995,24.553905,293.0
dish_1563996509.png,365.184875,17.874498,19.300793,32.752163,316.0
dish_1562788568.png,289.203369,11.735167,46.917168,11.430407,230.0
dish_1562788032.png,137.238892,6.001858,12.60999,9.557199,214.0
dish_1562788816.png,506.603485,24.274418,44.322498,37.731705,320.0
dish_1558109907.png,43.470001,0.126,11.34,0.441,63.0
dish_1564518542.png,342.378204,16.863768,29.221918,18.77529,234.0
dish_1560455421.png,180.938934,14.689533,15.287749,12.075824,189.0
dish_1560527168.png,322.835297,18.368912,24.775576,15.273438,219.0
dish_1560367733.png,661.441162,26.763107,54.923664,46.178318,388.0
dish_1563555072.png,165.76001,12.32,1.792,11.2,112.0
dish_1565123881.png,406.821747,19.355543,31.0019,30.063168,515.0
dish_1563566909.png,222.530014,0.748,46.75,9.35,187.0
dish_1562173247.png,290.550018,17.879999,17.879999,13.261001,149.0
dish_1558629041.png,172.004013,8.396,13.712,10.954,226.0
dish_1566499633.png,161.386429,14.183504,8.426495,3.023964,139.0
dish_1562615103.png,94.288544,6.186012,8.580285,1.962835,110.0
dish_1559233570.png,16.83,0.153,4.08,0.357,51.0
dish_1565638599.png,368.698364,15.76237,23.103624,32.858444,279.0
dish_1560453150.png,152.320267,12.962943,8.12033,3.441845,141.0
dish_1562096542.png,38.0896,2.763935,3.123378,0.942013,50.0
dish_1563220171.png,465.47464,13.715989,34.069401,50.018417,363.0
dish_1561147997.png,185.180023,8.629007,20.639935,7.060393,133.0
dish_1561062320.png,307.868378,11.824565,28.927616,20.03928,202.0
dish_1563913709.png,337.888184,13.28425,42.313908,13.815399,263.0
dish_1562602589.png,365.276001,28.938,4.452,20.458,106.0
dish_1560360055.png,362.734009,27.786999,4.154,22.556999,180.0
dish_1567022296.png,425.410004,10.966,18.481001,61.859001,444.0
dish_1560798854.png,455.506744,19.443832,50.673687,23.491779,372.0
dish_1562617703.png,179.630005,6.49,26.950001,4.51,110.0
dish_1557861837.png,61.883999,5.827,4.46,8.698,123.0
dish_1558721726.png,74.360001,0.286,20.02,0.429,143.0
dish_1561404505.png,543.92334,34.617195,25.785635,36.765293,442.0
dish_1562170331.png,263.830017,5.293,54.537998,3.476,400.0
dish_1563221157.png,418.152008,21.499546,23.968084,33.805244,352.0
dish_1563207406.png,372.070038,14.062,46.752998,15.986001,443.0
dish_1566587182.png,531.260986,37.361893,22.501673,31.371517,377.0
dish_1566850099.png,113.057968,10.687347,4.140735,1.525551,112.0
dish_1562775574.png,242.477127,3.534756,36.081387,17.561642,387.0
dish_1563479655.png,321.230652,15.110439,22.404507,24.518604,282.0
dish_1562873002.png,278.261444,16.097878,33.790199,20.872667,307.0
dish_1561663580.png,432.063416,9.844143,31.344984,51.432281,307.0
dish_1563813308.png,224.982895,16.446194,3.901661,15.332276,76.0
dish_1563568292.png,276.682983,7.782,47.635002,9.628,193.0
dish_1560799615.png,332.749847,17.999836,32.516449,11.012909,283.0
dish_1567106668.png,80.309998,0.441,18.302002,2.98,248.0
dish_1558637865.png,71.086998,1.608,14.74,2.077,67.0
dish_1565896662.png,19.380001,0.2565,3.6195,1.4535,57.0
dish_1563476463.png,1067.511108,50.651024,65.623291,82.447823,542.0
dish_1562086702.png,178.529999,13.86,0.462,12.21,33.0
dish_1561664977.png,14.57,0.047,3.29,0.846,47.0
dish_1562097673.png,345.657349,29.935171,24.260704,32.70406,307.0
dish_1562959485.png,45.242737,3.856924,2.311412,0.938171,36.0
dish_1558636514.png,16.02,0.178,3.471,0.801,89.0
dish_1560543729.png,219.529907,7.758307,20.830944,16.744329,213.0
dish_1562169729.png,25.530136,0.639729,4.433764,1.674047,50.0
dish_1563391375.png,84.283714,7.774208,5.039431,8.285326,139.0
dish_1568305225.png,428.667786,35.136887,4.897249,24.472982,144.0
dish_1561739719.png,350.163513,4.590097,74.616135,10.199,637.0
dish_1558115169.png,151.479996,11.759999,0.392,10.360001,28.0
dish_1565637578.png,197.301407,4.829733,18.116875,19.958797,168.0
dish_1561578344.png,144.255859,6.570766,15.91366,5.528702,86.0
dish_1561407208.png,44.347641,0.939882,0.892834,7.578107,29.0
dish_1563476408.png,990.400024,47.925026,55.908291,79.199821,513.0
dish_1561576707.png,324.142426,10.745476,19.872356,38.398155,492.0
dish_1561575688.png,607.892395,36.413857,31.62764,36.771538,362.0
dish_1558109945.png,74.360001,0.286,0.429,20.02,143.0
dish_1563897870.png,169.320007,3.486,29.879999,5.976,249.0
dish_1559581378.png,705.734741,52.459366,11.82625,44.451256,372.0
dish_1560800988.png,314.865662,5.115041,61.249092,11.727562,230.0
dish_1558116090.png,30.940001,0.182,7.28,0.728,91.0
dish_1565119739.png,396.804047,15.774881,41.558456,25.650156,461.0
dish_1561741174.png,245.839996,18.629999,1.768,16.700001,113.0
dish_1560442450.png,87.761002,0.596,5.364,14.900001,149.0
dish_1563479625.png,202.649231,9.457832,15.650263,15.189233,214.0
dish_1558630325.png,751.541992,58.078003,46.563999,27.081001,269.0
dish_1558639440.png,60.32,0.232,16.24,0.348,116.0
dish_1558373405.png,13.6,0.08,3.2,0.32,40.0
dish_1561737839.png,210.899994,1.11,51.799999,2.59,370.0
dish_1568649387.png,163.858185,5.302399,28.488777,2.512788,192.0
dish_1558640917.png,5.25,0.063,1.05,0.378,21.0
dish_1558721757.png,768.873047,65.834999,30.191,29.792002,133.0
dish_1561576257.png,180.87999,10.321,20.493,2.411,134.0
dish_1568315132.png,591.265503,34.996658,29.930391,41.600544,440.0
dish_1562959517.png,91.140381,7.215058,5.974161,1.629955,74.0
dish_1561576295.png,249.067139,16.084234,23.931339,4.035298,232.0
dish_1567785739.png,168.576462,9.348528,21.464273,1.382379,177.0
dish_1564503184.png,97.379997,7.56,0.252,6.66,18.0
dish_1563207277.png,153.089996,6.1,23.700001,1.3,106.0
dish_1561578188.png,57.990978,1.453176,10.810784,2.82298,201.0
dish_1566587102.png,213.599411,7.505935,8.090585,27.147421,146.0
dish_1562602918.png,265.622253,5.792155,34.749252,19.446213,417.0
dish_1558549605.png,97.5,0.225,21.0,2.025,75.0
dish_1558721587.png,95.489998,2.16,19.799999,2.79,90.0
dish_1565638323.png,467.824677,20.744896,29.2488,38.302158,274.0
dish_1561577219.png,308.891754,14.285876,26.319092,19.739084,216.0
dish_1559674689.png,63.720001,0.177,15.93,0.885,177.0
dish_1564082212.png,707.941284,23.036888,18.467739,100.636749,425.0
dish_1562963246.png,324.39798,11.467999,40.870003,13.664001,122.0
dish_1565119669.png,55.965,1.0305,10.842,3.2725,229.0
dish_1562008476.png,120.505836,6.163932,6.287506,10.764524,120.0
dish_1564516429.png,178.982971,17.829895,9.269392,18.674,186.0
dish_1568405499.png,562.269348,29.853746,26.507204,45.23914,419.0
dish_1560975346.png,326.338562,14.924776,4.475055,41.01273,224.0
dish_1558115448.png,64.860001,0.188,16.92,0.658,94.0
dish_1560802092.png,118.031128,3.66739,5.990827,15.151614,128.0
dish_1562617395.png,185.899994,8.07,20.610001,8.84,125.0
dish_1558550218.png,230.001999,11.258,32.433998,5.648,206.0
dish_1566936323.png,368.292206,24.078575,11.995163,45.8591,318.0
dish_1561663990.png,181.4897,5.211059,3.293709,28.614527,115.0
dish_1566333291.png,549.755615,21.439438,49.02037,41.324966,439.0
dish_1560529844.png,91.68,0.3,22.296,1.278,168.0
dish_1567542914.png,513.996338,21.440739,49.357723,29.848644,297.0
dish_1567020054.png,122.001411,11.540041,7.937456,14.210079,145.0
dish_1562788794.png,465.224457,23.338419,35.742496,36.522697,281.0
dish_1563207332.png,288.570007,13.714,25.257,14.800001,241.0
dish_1558375506.png,73.839996,0.284,0.426,19.879999,142.0
dish_1558630176.png,73.839996,0.284,19.879999,0.426,142.0
dish_1563551220.png,561.703552,14.519855,79.790924,28.948807,558.0
dish_1565894889.png,257.812988,11.167999,33.294998,6.641,74.0
dish_1564428181.png,510.05069,32.323368,20.955044,34.305462,320.0
dish_1562875241.png,479.689514,16.303005,37.119999,44.287632,275.0
dish_1565641943.png,510.889587,15.704393,45.636108,44.918285,307.0
dish_1561663068.png,332.892792,15.890169,35.715992,12.027848,168.0
dish_1563305689.png,30.139999,0.351,4.741,4.067,161.0
dish_1558725760.png,83.719994,0.322,22.540001,0.483,161.0
dish_1563555543.png,268.380005,14.559,21.466,13.845,280.0
dish_1565898544.png,181.954498,9.618723,8.612269,15.368443,182.0
dish_1566329203.png,94.25,1.131,18.85,6.786,377.0
dish_1561662532.png,166.455505,7.089837,23.749184,7.350388,191.0
dish_1567785654.png,51.779999,0.204,13.02,0.588,96.0
dish_1568060746.png,778.819946,53.007999,12.233,64.398003,395.0
dish_1562875833.png,156.146393,17.617085,5.866979,18.305403,143.0
dish_1560367926.png,408.523132,20.965912,44.984913,24.155903,194.0
dish_1562168648.png,41.594833,2.229677,4.924903,1.024,32.0
dish_1558548958.png,2.3,0.04,0.36,0.29,10.0
dish_1559240908.png,60.16,0.128,15.36,1.152,128.0
dish_1560874751.png,379.992004,10.96,58.687004,12.556001,220.0
dish_1558628888.png,111.959999,7.56,0.864,9.0,72.0
dish_1561665626.png,51.988998,1.176,10.78,1.519,49.0
dish_1564518488.png,248.09465,9.544518,22.05954,17.399502,117.0
dish_1558629878.png,73.839996,0.284,19.879999,0.426,142.0
dish_1562689519.png,169.540009,7.439,5.882,19.030001,173.0
dish_1563998513.png,757.505066,38.736301,51.552532,54.239513,599.0
dish_1563551006.png,357.669189,22.059999,29.586002,15.6948,213.0
dish_1565725188.png,543.117004,17.928001,25.107,69.798996,521.0
dish_1558030289.png,38.52,0.107,9.63,0.535,107.0
dish_1564588719.png,222.278015,16.299,6.366,11.681,81.0
dish_1560442374.png,90.637001,0.233,21.202999,1.165,233.0
dish_1562872470.png,286.3815,8.330789,21.324808,34.486359,282.0
dish_1566316612.png,665.237,51.48386,24.176441,27.457708,367.0
dish_1563393244.png,57.550003,0.519667,11.570667,3.229667,280.0
dish_1562012048.png,278.973877,5.299119,47.483944,10.388004,248.0
dish_1558460138.png,10.08,0.112,2.184,0.504,56.0
dish_1558722171.png,24.25,0.291,4.85,1.746,97.0
dish_1562963084.png,375.127289,33.556896,26.34886,34.572639,424.0
dish_1562689548.png,216.540009,7.533,18.101999,19.5,267.0
dish_1562785369.png,440.577881,27.266018,17.102179,31.90546,232.0
dish_1562963006.png,259.097229,28.683897,9.891858,32.221638,247.0
dish_1560799277.png,111.020004,3.733,14.73,4.934,73.0
dish_1560367296.png,184.383316,11.224784,18.360016,13.026852,362.0
dish_1565020926.png,398.496124,10.379284,56.515961,21.472317,489.0
dish_1558639138.png,22.139999,0.108,5.4,0.486,54.0
dish_1562099076.png,110.181,3.761948,14.762364,4.357234,61.0
dish_1564675060.png,23.1,0.154,5.852,0.462,77.0
dish_1564588533.png,236.06601,14.155001,2.954,21.443001,167.0
dish_1560455380.png,60.97168,4.982589,3.574773,1.747126,78.0
dish_1561665024.png,100.570984,6.984664,8.948565,2.141329,121.0
dish_1568313527.png,48.920002,3.496,4.577,1.518,71.0
dish_1559844458.png,55.889999,0.162,14.580001,0.567,81.0
dish_1558113941.png,296.890015,24.862,12.834001,11.816001,78.0
dish_1563913675.png,282.693146,12.514251,31.848915,12.170398,228.0
dish_1560369146.png,474.832947,28.112362,16.167395,39.061409,359.0
dish_1560444948.png,171.316879,10.029442,17.637623,4.611491,231.0
dish_1562614088.png,23.449999,0.268,4.69,1.608,67.0
dish_1558723475.png,22.780001,0.134,5.36,0.536,67.0
dish_1561579824.png,185.212708,10.632797,2.611722,17.977421,88.0
dish_1563221602.png,447.893616,19.033884,36.09898,33.676075,306.0
dish_1559243139.png,26.053925,0.627052,5.227929,0.470893,53.0
dish_1561580431.png,258.003418,10.666273,18.090307,22.401735,197.0
dish_1558380014.png,92.459999,0.268,24.120001,0.938,134.0
dish_1562008394.png,2.4,0.0,0.48,0.24,24.0
dish_1562703408.png,311.209167,12.049189,32.833611,17.407734,196.0
dish_1560455059.png,25.550001,0.21,5.679,1.173,134.0
dish_1562699699.png,372.112732,19.35306,20.778339,26.857891,217.0
dish_1565020796.png,90.599998,3.542,0.749,12.06,99.0
dish_1562860700.png,23.5,0.047,6.11,0.235,47.0
dish_1565207896.png,298.380798,18.03528,18.665737,24.572189,383.0
dish_1561580659.png,754.353577,43.801662,16.297264,68.890678,480.0
dish_1563898107.png,440.69339,23.117477,34.801258,25.451927,424.0
dish_1559233756.png,189.850006,5.242,30.417999,6.142,222.0
dish_1562687299.png,180.821609,12.194806,18.46726,1.436127,196.0
dish_1558373449.png,416.231995,35.639999,16.344,16.128,72.0
dish_1564428515.png,484.618347,25.66441,35.868031,29.964256,479.0
dish_1566419577.png,323.704224,12.093174,39.939251,14.48315,210.0
dish_1562614952.png,548.106018,28.563108,18.39809,54.80373,403.0
dish_1563476267.png,237.710983,14.688,25.398001,3.162,51.0
dish_1559842047.png,153.690002,0.487,39.529999,1.992,285.0
dish_1562618000.png,685.993896,36.103981,30.821442,59.159676,448.0
dish_1563206562.png,98.208679,3.913208,15.203773,0.833962,68.0
dish_1566590946.png,405.611877,20.578852,8.976191,42.341148,228.0
dish_1557862829.png,5.52,0.096,0.864,0.696,24.0
dish_1563302420.png,435.626282,14.9235,29.277687,45.639103,381.0
dish_1558375732.png,45.540001,0.132,11.88,0.462,66.0
dish_1560368990.png,211.92131,9.981677,14.39169,14.986163,119.0
dish_1562790855.png,739.376465,67.884842,23.783417,78.431671,507.0
dish_1560444724.png,113.280006,0.513,28.49,1.885,343.0
dish_1562777037.png,215.273514,15.01899,5.570336,14.505756,171.0
dish_1561577549.png,130.340012,4.753,16.17,5.39,49.0
dish_1564686740.png,399.804565,21.22847,40.114349,13.19951,221.0
dish_1558641926.png,80.079994,0.308,21.559999,0.462,154.0
dish_1568313575.png,57.940002,3.619,5.93,2.789,112.0
dish_1559844506.png,98.959999,0.459,25.1,1.312,180.0
dish_1560453412.png,591.07843,15.838277,63.241493,49.472755,631.0
dish_1568401261.png,530.393372,26.350721,34.582966,39.131962,443.0
dish_1563984199.png,322.679993,1.278,22.243999,48.598003,670.0
dish_1558630649.png,190.009995,0.71,49.419998,2.005,355.0
dish_1561746912.png,264.095947,8.211681,27.373018,20.891369,210.0
dish_1558724574.png,50.740002,0.354,10.620001,4.012,118.0
dish_1563568003.png,126.154343,14.279201,4.327132,15.974245,135.0
dish_1562788601.png,413.170135,19.139153,48.766399,23.146877,287.0
dish_1558630288.png,7.106,0.374,0.352,0.671,11.0
dish_1558628921.png,24.6,0.12,6.0,0.54,60.0
dish_1559675146.png,19.07,0.121,4.19,1.18,45.0
dish_1558630450.png,86.25,0.25,22.5,0.875,125.0
dish_1565884833.png,497.739014,12.989,40.578999,49.141998,643.0
dish_1566488905.png,82.308296,2.097561,15.10244,0.839024,86.0
dish_1559844323.png,518.369995,39.761997,32.740002,18.487,161.0
dish_1562783605.png,75.599998,1.08,14.309999,5.94,270.0
dish_1562096584.png,94.99057,4.666848,11.278716,2.650751,90.0
dish_1562875870.png,256.946411,17.797087,26.566978,21.725405,233.0
dish_1563217895.png,26.799278,1.066823,3.975292,1.316418,73.0
dish_1560444914.png,62.340004,0.242,15.915999,0.906,166.0
dish_1558109986.png,258.450012,20.475,3.15,14.475,75.0
dish_1565194752.png,322.893646,3.975512,25.826488,39.087803,510.0
dish_1565724509.png,30.809999,0.711,6.162,1.343,158.0
dish_1565726848.png,102.105309,8.046616,6.780674,2.597133,121.0
dish_1560539340.png,196.53833,19.818401,9.337587,22.851414,228.0
dish_1557853314.png,115.413002,0.186,27.341999,1.488,93.0
dish_1560370114.png,7.956,0.039,1.521,0.858,39.0
dish_1560270630.png,120.560005,0.18,29.436001,1.646,215.0
dish_1565972384.png,432.243896,4.748146,30.064856,57.15366,706.0
dish_1558722707.png,19.26,0.214,4.173,0.963,107.0
dish_1565378731.png,154.358154,4.243155,27.449049,4.422395,207.0
dish_1558640311.png,105.879997,0.552,26.114,2.242,276.0
dish_1562691383.png,86.870003,0.14,20.58,1.12,70.0
dish_1561666897.png,532.508606,22.03661,54.080101,34.528744,402.0
dish_1561753589.png,138.761963,7.040133,3.070802,14.485127,78.0
dish_1564687046.png,374.793854,29.070162,20.45834,33.685577,308.0
dish_1562605411.png,336.492828,18.620287,26.050266,17.566744,363.0
dish_1562086037.png,68.970001,0.363,16.940001,0.847,121.0
dish_1563295016.png,127.879997,7.621,8.182,6.965,79.0
dish_1565203015.png,663.939575,19.142382,8.94381,107.055565,397.0
dish_1558639412.png,32.98,0.194,7.76,0.776,97.0
dish_1562960437.png,97.290001,4.692,12.42,1.449,69.0
dish_1564429702.png,39.5,0.474,7.9,2.844,158.0
dish_1565030391.png,609.333923,37.047943,12.058959,52.597542,313.0
dish_1565987298.png,211.138992,10.094469,16.614517,12.885552,88.0
dish_1563295044.png,241.975372,12.167227,25.845209,7.933867,158.0
dish_1564588688.png,148.178009,11.739,1.806,8.299,43.0
dish_1562690074.png,263.402344,21.608747,3.018018,14.246227,104.0
dish_1561751958.png,381.226379,19.166792,10.987133,37.790176,293.0
dish_1558724689.png,19.75,0.237,3.95,1.422,79.0
dish_1562959599.png,403.636139,26.581678,28.355869,25.209208,281.0
dish_1558459395.png,208.115997,17.82,8.172,8.064,36.0
dish_1562958445.png,24.15,2.247,1.323,0.168,21.0
dish_1561146781.png,300.100006,1.655,63.77,9.783001,223.0
dish_1565987116.png,393.419983,17.283001,10.671,49.667999,397.0
dish_1556575446.png,103.299995,6.882,10.618,2.868,152.0
dish_1562861125.png,190.807861,10.123939,3.194394,18.992727,235.0
dish_1558631825.png,118.832001,2.688,24.639999,3.472,112.0
dish_1561665706.png,386.348969,8.67,61.510002,18.429001,228.0
dish_1558640941.png,21.73,0.106,5.3,0.477,53.0
dish_1562617416.png,200.949997,8.242,23.620001,9.872,168.0
dish_1558114484.png,151.479996,11.759999,0.392,10.360001,28.0
dish_1563897492.png,339.673645,3.469512,34.759487,38.647804,662.0
dish_1558372695.png,148.178009,11.739,1.806,8.299,43.0
dish_1558115641.png,584.526001,34.696999,41.082001,27.196001,331.0
dish_1565119642.png,26.52,0.351,4.953,1.989,78.0
dish_1567537212.png,432.506653,24.44521,10.818127,39.385643,238.0
dish_1561575300.png,326.780029,17.627951,9.163404,30.701891,199.0
dish_1563565289.png,93.367996,2.112,19.360001,2.728,88.0
dish_1565987201.png,560.658997,27.593,16.017,63.875999,522.0
dish_1562691538.png,49.919998,0.192,0.672,9.6,96.0
dish_1558115282.png,74.879997,0.288,0.432,20.16,144.0
dish_1563220087.png,162.740005,6.424,19.859999,7.344,98.0
dish_1565637608.png,422.28891,17.309324,22.189262,42.416496,278.0
dish_1564086709.png,393.270325,14.645413,53.99876,15.606251,307.0
dish_1566936297.png,355.292206,23.922573,9.395162,44.923096,266.0
dish_1568319838.png,607.506165,30.928276,39.995754,39.863441,312.0
dish_1563205982.png,316.239502,4.363,54.792,16.148998,469.0
dish_1564516366.png,31.049999,2.889,1.701,0.216,27.0
